0.171468303,0.125007793,0.331984669,0.999999881,-0.000606723,0.000073591,1,24425,-1,-1
0.284877241,0.090762928,0.048607215,0.000090462,0.000013921,1.000000000,4,26258,-1,-1
0.080478847,0.081698030,0.427867711,0.999999583,-0.000908587,-0.000004976,8,26459,-1,-1
0.319897056,0.085995033,0.044531390,0.999999821,-0.000567762,0.000344117,10,24428,-1,-1
0.150946066,0.031089695,0.348555475,-0.000891342,-0.999999642,0.000007942,18,26516,-1,-1
0.087425649,0.147296831,0.131844565,0.001241640,0.999999285,-0.000037520,21,26183,-1,-1
0.000101651,0.081127562,0.023518372,0.999999642,-0.000911611,-0.000069794,22,26013,-1,-1
0.199745849,0.051036052,0.696214736,0.712103963,-0.702073514,0.000878977,28,28,-1,-1
0.242680371,0.080772460,0.144170299,0.999999583,-0.000917409,0.000012497,29,26405,-1,-1
0.214929104,0.147182703,0.125014409,-0.001063029,-0.999999523,-0.000044724,32,26299,-1,-1
0.150974855,0.132344395,0.337065637,-0.000904318,-0.999999642,-0.000006236,34,26524,-1,-1
0.152437940,0.045727920,0.482292265,-0.000959197,-0.999999583,0.000000774,46,26301,-1,-1
0.221845925,0.082153589,0.425536901,0.999999583,-0.000903719,0.000002611,49,26443,-1,-1
0.133483365,0.037977409,0.483206391,0.999999225,0.000284459,0.001231135,51,24440,-1,-1
0.034612812,0.082538091,0.110750467,0.999999583,-0.000926488,-0.000009798,55,26286,-1,-1
0.066499732,0.005676541,0.013723986,-0.000005136,0.005228772,0.999986410,65,25025,-1,-1
0.133481354,0.038706347,0.282293409,0.999999642,-0.000858128,0.000126720,75,25028,-1,-1
0.106013358,0.126703948,0.647114336,0.000368957,0.999999940,0.000089052,78,25924,-1,-1
0.150812984,0.048750035,0.718152165,-0.000905955,-0.999999583,0.000015169,80,26204,-1,-1
0.216379896,0.083632708,0.647272766,0.999999821,-0.000657202,0.000104843,81,26156,-1,-1
0.271096021,0.085666150,0.110787317,0.999999583,-0.000912882,-0.000012471,84,26231,-1,-1
0.171464190,0.124288715,0.421124130,0.999999881,0.000424818,-0.000095449,91,24459,-1,-1
0.086167723,0.081075191,0.645217061,0.999999583,-0.000948441,-0.000128435,94,26117,-1,-1
0.256785929,0.030982023,0.131512731,-0.003146664,0.999994934,-0.000520468,95,25841,-1,-1
0.215533078,0.137120575,0.211023346,0.000050632,-0.000223100,1.000000000,102,25701,-1,-1
0.197749585,0.045226138,0.688550293,0.000285916,0.002366447,-0.999997199,106,25039,-1,-1
0.209263012,0.091085374,0.688568294,0.048502695,-0.017834919,0.998663843,108,25573,-1,-1
0.140579760,0.071067899,0.840326130,0.707319498,0.706890285,0.002314240,109,23343,-1,-1
0.184996039,0.161502913,0.013773557,-0.010378277,-0.029025482,0.999524832,110,24466,-1,-1
0.168364137,0.126495749,0.257431954,0.009635080,0.006467696,0.999932706,112,112,-1,-1
0.149044603,0.114680968,0.716076732,0.001008856,0.999999404,-0.000393331,117,26118,-1,-1
0.151473284,0.117707036,0.339874327,0.000667854,0.999999821,-0.000014354,133,26244,-1,-1
0.198818564,0.113296703,0.741933227,0.701906562,0.712261498,0.003283268,139,139,-1,-1
0.216143966,0.017551951,0.126334235,-0.000767150,-0.999999702,0.000018114,150,26159,-1,-1
0.242458642,0.166012123,0.015672883,-0.003578313,0.999567747,-0.029182049,157,157,-1,-1
0.140518591,0.087684505,0.781821311,0.712022185,-0.702133060,-0.005783625,169,25054,-1,-1
0.146888375,0.012790400,0.026096128,0.001451342,0.999975502,-0.006849173,171,26277,-1,-1
