13.0718,7.48733,1.58449,4
82.9149,76.9149,0,6
82.9149,76.9149,0,6
805.115,441.697,334.417,29
165.094,150.043,4.05108,11
172.794,153.542,8.25286,11
289.511,278.503,0.0078125,11
289.508,278.503,0.00488281,11
289.508,278.503,0.00488281,11
289.508,278.503,0.00488281,11
