105.815,61.4042,36.4107,8
107.241,65.1098,34.1314,8
346.734,104.864,226.87,15
178.516,137.66,31.8559,9
140.171,83.5149,47.6562,9
108.255,63.8461,36.4087,8
109.927,67.792,34.1353,8
108.253,63.8461,36.4068,8
