#Describes primitives of the scene
#x,y,z,nx,ny,nz,primitiveId,orientationId
0.01953,0.43359,0,0,0,0,0
0.09963,0.52881,0,0,0,2,2
0.19339,0.60694,0,0,0,4,4
0.29105,0.70069,0,0,0,6,6
0.36917,0.79444,0,0,0,8,8
0.4512,0.87648,0,0,0,10,10
0.99219,0.61718,0,0,0,12,12
