0.312688291,0.553399682,0.000000000,-0.999994993,-0.003174400,0.000000000,0,0,-1,-1
0.309064060,0.341227233,0.000000000,-0.999998927,0.001489862,0.000000000,1,1,-1,-1
0.573008418,0.549095154,0.000000000,-0.000135571,-1.000000000,0.000000000,2,2,-1,-1
0.008338052,0.440692663,0.000000000,-0.999966204,-0.008225164,0.000000000,3,3,-1,-1
0.486053944,-0.000342908,0.000000000,0.003841055,-0.999992609,0.000000000,4,4,-1,-1
1.001130342,0.229231939,0.000000000,-0.999999225,-0.001270491,0.000000000,5,5,-1,-1
0.626015842,-0.001742465,0.000000000,0.399236053,-0.916848183,0.000000000,6,6,-1,-1
0.467297167,0.553542376,0.000000000,-1.000000000,0.000039823,0.000000000,7,7,-1,-1
0.996732831,0.489264011,0.000000000,-0.997553229,-0.069911748,0.000000000,8,8,-1,-1
0.312704206,0.802809060,0.000000000,-0.999988437,-0.004806275,0.000000000,9,9,-1,-1
0.467281908,0.643915057,0.000000000,-1.000000000,-0.000260087,0.000000000,10,10,-1,-1
0.651764870,0.001356030,0.000000000,-0.916383326,0.400301933,0.000000000,11,11,-1,-1
0.997336447,0.268660724,0.000000000,-0.759567142,-0.650428951,0.000000000,12,12,-1,-1
0.008620190,0.914989889,0.000000000,-0.992945492,0.118572190,0.000000000,13,13,-1,-1
0.855040491,-0.013350734,0.000000000,-0.517943561,-0.855414808,0.000000000,14,14,-1,-1
1.008384943,0.360227495,0.000000000,0.649687946,-0.760201037,0.000000000,15,15,-1,-1
0.004026242,0.966348350,0.000000000,-0.867910028,-0.496721476,0.000000000,16,16,-1,-1
0.000000000,0.000000000,0.000000000,-nan,-nan,-nan,17,17,-1,-1
0.470584601,0.549069166,0.000000000,0.027870793,-0.999611557,0.000000000,18,18,-1,-1
0.000000000,0.000000000,0.000000000,-nan,-nan,-nan,19,19,-1,-1
0.393454552,0.999325454,0.000000000,-0.025393896,-0.999677539,0.000000000,20,20,-1,-1
0.762108862,0.000454186,0.000000000,-0.017522497,-0.999846518,0.000000000,21,21,-1,-1
1.001361132,0.214975238,0.000000000,-0.998931229,-0.046221949,0.000000000,22,22,-1,-1
0.582158387,0.003558500,0.000000000,0.698263943,-0.715840459,0.000000000,23,23,-1,-1
0.439948410,0.000124833,0.000000000,0.091362499,-0.995817721,0.000000000,24,24,-1,-1
1.002195120,0.380396962,0.000000000,-0.999816120,0.019174999,0.000000000,25,25,-1,-1
0.467285752,0.560239553,0.000000000,-0.999769032,0.021493413,0.000000000,26,26,-1,-1
0.946285367,0.015866678,0.000000000,0.262865752,-0.964832425,0.000000000,27,27,-1,-1
0.069087066,1.000573039,0.000000000,-0.043199994,-0.999066472,0.000000000,28,28,-1,-1
0.000000000,0.000000000,0.000000000,-nan,-nan,-nan,29,29,-1,-1
1.000703096,0.380737424,0.000000000,-0.907997549,0.418975592,0.000000000,30,30,-1,-1
1.006627679,0.224748373,0.000000000,-0.126605317,-0.991953194,0.000000000,31,31,-1,-1
0.968537450,0.004209601,0.000000000,-0.707544565,0.706668794,0.000000000,32,32,-1,-1
0.235641509,-0.004346170,0.000000000,-0.980514526,-0.196446612,0.000000000,33,33,-1,-1
0.720779598,-0.001745344,0.000000000,0.168529645,-0.985696614,0.000000000,34,34,-1,-1
0.444408208,0.006858650,0.000000000,-0.890310585,0.455353707,0.000000000,35,35,-1,-1
0.000000000,0.000000000,0.000000000,-nan,-nan,-nan,36,36,-1,-1
1.001711369,0.383953899,0.000000000,0.686405599,-0.727218986,0.000000000,37,37,-1,-1
0.101028875,0.583668351,0.000000000,-0.007224884,-0.999973893,0.000000000,38,38,-1,-1
0.000000000,0.000000000,0.000000000,-nan,-nan,-nan,39,39,-1,-1
1.004308820,0.120788410,0.000000000,-0.999410808,-0.034322891,0.000000000,40,40,-1,-1
0.003944048,0.884606242,0.000000000,-0.917490959,0.397756785,0.000000000,41,41,-1,-1
