-1.032691598,-3.788675070,1.333333373,-0.866025329,0.500000238,0.000000000,0,0,-1,-1
0.788675010,-3.300641775,1.333333373,0.500000238,0.866025329,0.000000000,1,1,-1,-1
0.699358284,-4.788674831,1.333333373,0.866025329,-0.500000238,0.000000000,2,2,-1,-1
-0.211325005,-5.032691479,1.333333373,-0.500000238,-0.866025329,-0.000000000,3,3,-1,-1
1.032691598,-4.211325169,2.000000000,-nan,-nan,-nan,4,4,-1,-1
-1.032691598,-3.788675070,2.000000000,-nan,-nan,-nan,5,5,-1,-1
0.211324990,-2.967308283,2.000000000,-nan,-nan,-nan,6,6,-1,-1
-0.211324990,-5.032691479,2.000000000,-nan,-nan,-nan,7,7,-1,-1
-0.699358284,-3.211324930,0.666666687,-0.866025329,0.500000238,0.000000000,8,8,-1,-1
0.211325005,-2.967308283,0.666666687,0.500000238,0.866025329,-0.000000000,9,9,-1,-1
1.032691598,-4.211325169,0.666666687,0.866025329,-0.500000238,0.000000000,10,10,-1,-1
-0.788675010,-4.699358463,0.666666687,-0.500000238,-0.866025329,-0.000000000,11,11,-1,-1
0.699358284,-4.788674831,2.000000000,-nan,-nan,-nan,12,12,-1,-1
-0.699358284,-3.211324930,2.000000000,-nan,-nan,-nan,13,13,-1,-1
0.788675010,-3.300641775,2.000000000,-nan,-nan,-nan,14,14,-1,-1
-0.788675010,-4.699358463,2.000000000,-nan,-nan,-nan,15,15,-1,-1
2.957309484,-0.154620692,1.333333373,-0.984807789,0.173648044,0.000000000,16,16,-1,-1
4.501917362,0.926924706,1.333333373,0.173648432,0.984807730,0.000000000,17,17,-1,-1
4.926925182,-0.501917660,1.333333373,0.984807849,-0.173647940,0.000000000,18,18,-1,-1
4.154621601,-1.042690277,1.333333373,-0.173648417,-0.984807730,-0.000000000,19,19,-1,-1
5.042690754,0.154620692,2.000000000,-nan,-nan,-nan,20,20,-1,-1
2.957309008,-0.154620692,2.000000000,-nan,-nan,-nan,21,21,-1,-1
3.845378637,1.042690277,2.000000000,-nan,-nan,-nan,22,22,-1,-1
4.154621601,-1.042690277,2.000000000,-nan,-nan,-nan,23,23,-1,-1
3.073074579,0.501917660,0.666666687,-0.984807789,0.173648044,0.000000000,24,24,-1,-1
3.845378637,1.042690277,0.666666687,0.173648432,0.984807730,-0.000000000,25,25,-1,-1
5.042690754,0.154620692,0.666666687,0.984807849,-0.173647940,0.000000000,26,26,-1,-1
3.498082876,-0.926924706,0.666666687,-0.173648417,-0.984807730,-0.000000000,27,27,-1,-1
4.926925182,-0.501917660,2.000000000,-nan,-nan,-nan,28,28,-1,-1
3.073074579,0.501917660,2.000000000,-nan,-nan,-nan,29,29,-1,-1
4.501917362,0.926924706,2.000000000,-nan,-nan,-nan,30,30,-1,-1
3.498082876,-0.926924706,2.000000000,-nan,-nan,-nan,31,31,-1,-1
2.946300507,-3.971210480,1.333333373,-0.939692497,0.342020512,0.000000000,32,32,-1,-1
4.655251026,-3.174314499,1.333333373,0.342020512,0.939692497,0.000000000,33,33,-1,-1
4.825685501,-4.655251026,1.333333373,0.939692497,-0.342020512,0.000000000,34,34,-1,-1
3.971210480,-5.053699493,1.333333373,-0.342020512,-0.939692497,-0.000000000,35,35,-1,-1
5.053699493,-4.028789520,2.000000000,-nan,-nan,-nan,36,36,-1,-1
2.946300507,-3.971210480,2.000000000,-nan,-nan,-nan,37,37,-1,-1
4.028789520,-2.946300507,2.000000000,-nan,-nan,-nan,38,38,-1,-1
3.971210480,-5.053699493,2.000000000,-nan,-nan,-nan,39,39,-1,-1
3.174314499,-3.344748735,0.666666687,-0.939692497,0.342020512,0.000000000,40,40,-1,-1
4.028789520,-2.946300507,0.666666687,0.342020512,0.939692497,-0.000000000,41,41,-1,-1
5.053699493,-4.028789520,0.666666687,0.939692497,-0.342020512,0.000000000,42,42,-1,-1
3.344748735,-4.825685501,0.666666687,-0.342020512,-0.939692497,-0.000000000,43,43,-1,-1
4.825685501,-4.655251026,2.000000000,-nan,-nan,-nan,44,44,-1,-1
3.174314499,-3.344748735,2.000000000,-nan,-nan,-nan,45,45,-1,-1
4.655251026,-3.174314499,2.000000000,-nan,-nan,-nan,46,46,-1,-1
3.344748735,-4.825685501,2.000000000,-nan,-nan,-nan,47,47,-1,-1
-1.000000000,-0.333333343,1.333333373,-1.000000000,0.000000000,0.000000000,48,48,-1,-1
0.333333343,1.000000000,1.333333373,-0.000000000,1.000000000,0.000000000,49,49,-1,-1
1.000000000,-0.333333343,1.333333373,1.000000000,0.000000000,0.000000000,50,50,-1,-1
-0.333333343,-1.000000000,1.333333373,-0.000000000,-1.000000000,0.000000000,51,51,-1,-1
1.000000000,0.333333343,2.000000000,-nan,-nan,-nan,52,52,-1,-1
-1.000000000,-0.333333343,2.000000000,-nan,-nan,-nan,53,53,-1,-1
-0.333333343,1.000000000,2.000000000,-nan,-nan,-nan,54,54,-1,-1
0.333333343,-1.000000000,2.000000000,-nan,-nan,-nan,55,55,-1,-1
-1.000000000,0.333333343,0.666666687,-1.000000000,0.000000000,-0.000000000,56,56,-1,-1
-0.333333343,1.000000000,0.666666687,0.000000000,1.000000000,0.000000000,57,57,-1,-1
1.000000000,0.333333343,0.666666687,1.000000000,0.000000000,-0.000000000,58,58,-1,-1
0.333333343,-1.000000000,0.666666687,0.000000000,-1.000000000,0.000000000,59,59,-1,-1
1.000000000,-0.333333343,2.000000000,-nan,-nan,-nan,60,60,-1,-1
-1.000000000,0.333333343,2.000000000,-nan,-nan,-nan,61,61,-1,-1
0.333333343,1.000000000,2.000000000,-nan,-nan,-nan,62,62,-1,-1
-0.333333343,-1.000000000,2.000000000,-nan,-nan,-nan,63,63,-1,-1
