777.265,16.0794,751.185,10
761.29,16.0429,735.247,10
749.88,16.1044,723.776,10
1071.68,27.9532,1032.73,11
747.089,24.203,712.886,10
747.087,24.203,712.884,10
747.087,24.203,712.884,10
750.206,23.797,716.409,10
