1.56362,0.52024
1.55709,-0.153048
0.521067,-0.68489
3.12601,0.835467
3.12601,0.851452
1.56362,0.065203
3.12601,0.964175
1.56362,0.13599
3.12601,0.850895
3.12601,0.0282472
1.55709,-0.292357
1.55709,-0.287732
1.56362,0.140397
1.55709,-0.278337
0.934419,-0.502184
2.47443,0.180439
3.12601,0.129727
3.12601,0.939057
1.58079,-0.010927
2.00873,0.571724
1.56362,0.521866
1.56362,0.587905
1.56362,0.512432
1.56362,0.156034
3.12601,0.876388
1.55709,-0.249945
2.12342,0.602215
3.12601,0.545014
1.56362,0.26846
2.42486,0.640075
1.55709,-0.403733
1.55709,-0.0395896
1.55709,-0.291324
3.12601,0.0172502
1.55709,-0.02964
1.56362,0.246453
1.55709,-0.0336643
1.56362,0.121309
3.12601,0.555561
3.12601,0.92284
1.55709,-0.223353
3.12601,0.396335
1.56362,0.246112
2.8145,0.343145
3.12601,0.557287
1.55709,-0.0516752
1.56362,0.434518
1.55709,-0.561813
1.56362,0.509948
3.12601,0.0223505
1.56362,0.225454
1.56362,0.22515
1.56362,0.504032
3.12601,0.401385
3.12601,0.561739
1.55709,-0.179245
3.12601,0.545125
3.12601,0.0439126
1.55709,-0.0438565
1.56362,0.393973
3.12601,0.920438
2.30411,1.08546
1.55709,-0.559895
1.55709,-0.143578
3.12601,0.842743
2.55214,0.281508
0.741577,-0.560738
1.56362,0.248105
2.42486,0.769426
3.12601,0.871726
3.12601,0.476923
3.12601,0.403648
1.56362,0.0512752
1.34075,0.117845
1.56362,0.594427
3.12601,0.918389
3.12601,0.449703
1.56362,0.152016
1.56362,0.219985
3.12601,0.112836
1.56362,0.204888
1.56362,0.520457
2.0916,0.63283
1.56362,0.14362
3.12601,0.391807
3.12601,0.399499
1.56346,0.135002
1.89146,-0.338628
1.56346,0.504831
1.56362,0.0691599
3.12601,0.913723
1.56362,0.40705
1.56362,0.247021
3.12601,0.536689
1.56362,0.514202
3.12601,0.41068
3.12601,0.939135
3.12601,0.876927
1.55709,-0.258555
3.12601,0.893358
2.25076,0.121468
3.12601,0.39718
1.56362,0.405549
1.56362,0.1311
3.12601,0.921185
1.56362,0.404852
1.56362,0.207817
1.56346,0.509858
1.55634,0.0672074
1.56362,0.128033
3.12601,0.897032
3.12601,0.537962
1.56362,0.151487
0.517402,-0.286739
3.12601,0.948731
1.56362,0.520954
1.55709,-0.401371
1.56362,0.147457
0.528698,-0.160653
0.854293,0.136977
1.09424,-0.724733
0.517402,-0.0109487
1.56362,0.136694
1.15628,0.0574653
1.55709,-0.0491249
3.12601,0.9642
3.12601,0.961537
3.12601,0.405525
1.56362,0.235925
1.56362,0.242892
1.56362,0.305345
2.56858,0.765132
3.12601,0.0479235
3.12601,0.463066
2.36225,0.481305
0.854293,-0.424925
1.56362,0.24402
1.56362,0.22209
1.56362,0.0498557
1.56362,0.193947
1.56362,0.514399
1.56362,0.515442
3.12601,0.890843
1.56362,0.593402
1.05348,-0.626952
2.31389,0.440225
3.12601,0.128722
1.55709,-0.562687
1.55709,-0.0405001
1.55709,-0.108096
1.55709,-0.228651
1.56362,0.200149
0.517402,-0.557936
1.56362,0.127784
1.56362,0.19254
1.56362,0.156672
0.182118,-0.86814
0.636381,-0.391348
0.423691,-0.367007
1.5683,-0.475138
1.56362,0.1667
1.56362,0.13822
1.56362,0.512362
3.12601,0.612712
1.56362,0.241908
3.12601,0.0324963
3.12601,0.892953
1.56362,0.181239
1.55709,-0.217817
0.854293,0.186938
3.12601,0.850921
1.56362,0.181851
3.12601,0.0229323
1.55709,-0.0566083
3.12601,0.471233
3.12601,0.849779
3.12601,0.393613
3.12601,0.398455
3.12601,0.940429
1.56362,0.148102
3.12601,0.864234
2.25076,1.00367
1.24917,-0.256942
0.555266,-0.351481
1.56362,0.14429
3.12601,0.948169
1.56362,0.122698
1.14738,-0.843206
3.12601,0.465151
0.934419,-0.505921
1.55709,-0.55878
1.55709,-0.221405
3.12601,0.947484
3.12601,0.942036
1.56362,0.520517
1.58614,0.0919424
0.478994,-0.463237
2.07279,-0.0841062
0.517402,0.0142523
0.854293,0.375161
0.517402,-0.505891
3.12601,0.851858
3.12601,0.607583
1.31153,-0.50779
1.56362,0.503377
0.517402,-0.52537
3.12601,0.0205625
1.56362,0.2196
1.55709,-0.228681
3.12601,0.577962
1.55709,-0.401994
1.56362,0.237417
1.05348,-0.601742
1.55709,-0.389048
1.56362,0.250731
0.517402,-0.319144
1.56362,0.0202987
1.55591,-0.520729
1.56362,0.501021
1.55709,-0.472502
1.56362,0.204458
3.12601,0.00360015
1.55709,-0.35103
1.55709,-0.557838
3.12601,0.358998
1.55709,-0.0284743
1.56362,0.403073
3.12601,0.556913
1.55709,-0.564348
1.55709,-0.294304
1.56362,0.281477
2.42486,0.522214
3.12601,0.184155
1.56362,0.59386
1.55523,0.0280883
0.517402,-0.52388
3.12601,0.949782
3.12601,0.537219
3.12601,0.217231
1.55709,-0.0324667
2.3498,0.298139
1.56362,0.200196
1.5843,0.121985
1.55709,-0.191679
1.55572,0.206526
2.42486,0.351569
3.12601,0.90318
1.55523,-0.268206
1.55709,-0.322686
1.55709,-0.199266
1.56362,0.155017
3.12601,0.415093
3.12601,0.972909
1.55842,-0.18954
1.56555,-0.38858
1.55709,-0.471507
1.10501,-0.290503
1.55709,-0.562121
3.12601,0.560508
3.12601,0.45534
2.40822,-0.0412757
1.55709,-0.562839
1.56362,0.264906
1.56346,0.402665
2.10895,0.431634
2.16002,0.606965
2.37898,0.774381
3.12601,0.0309462
1.56362,0.156481
2.42486,0.772139
0.854293,0.331512
1.31153,-0.417886
0.791469,-0.321662
1.56362,0.509326
1.56362,0.592982
1.56362,0.518684
3.12601,0.897673
1.56362,0.208943
0.574951,-0.74795
2.38511,0.11025
1.56362,0.120875
1.55709,-0.603652
2.42891,0.699828
3.12601,0.918457
3.12601,0.902406
1.55709,-0.09564
1.56362,0.187887
1.58141,-0.00778192
1.09424,-0.29265
3.12601,0.544651
1.5605,-0.483412
0.386014,-0.804785
2.02137,0.364751
1.5845,0.0391726
2.42486,0.860077
1.32868,-0.331133
1.55709,-0.0281852
1.55709,-0.386297
1.56362,0.239165
2.88947,0.871247
