1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.56462,0.368582
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
3.13352,0.316266
1.56245,0.461686
1.57039,-0.426985
1.56462,0.368582
1.56245,0.461686
1.57039,-0.426985
1.56245,0.461686
1.56245,0.461686
1.56245,0.461686
3.13352,0.316266
1.57039,-0.426985
1.56245,0.461686
2.97517,0.503457
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
1.56245,0.461686
1.57039,-0.426985
1.57039,-0.426985
3.13352,0.316266
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.5697,0.698958
1.57039,-0.426985
1.57039,-0.426985
1.56569,0.348265
1.57039,-0.426985
3.13352,0.316266
1.57858,-0.461332
3.13352,0.316266
1.57039,-0.426985
1.5625,0.481446
1.56245,0.461686
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.97501,0.608259
1.56245,0.461686
1.57039,-0.426985
1.56245,0.461686
1.57023,-0.531148
1.57039,-0.426985
1.56245,0.461686
1.57917,-0.483805
1.57039,-0.426985
1.56245,0.461686
1.56169,0.501784
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.64388,0.496742
1.57039,-0.426985
3.13352,0.316266
1.56245,0.461686
1.56245,0.461686
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.57039,-0.426985
1.56245,0.461686
3.13352,0.316266
1.56245,0.461686
1.57039,-0.426985
3.13352,0.316266
3.13352,0.316266
1.56245,0.461686
1.57039,-0.426985
1.56245,0.461686
1.57039,-0.426985
1.73613,0.689338
1.56245,0.461686
1.79551,-0.472688
1.56245,0.461686
1.56245,0.461686
3.13352,0.316266
0.00813189,-0.489701
1.56245,0.461686
1.57039,-0.426985
1.56245,0.461686
1.56245,0.461686
3.13352,0.316266
3.13352,0.316266
3.13352,0.316266
1.57039,-0.426985
1.56245,0.461686
1.56245,0.461686
3.13352,0.316266
3.13352,0.316266
1.56245,0.461686
1.56245,0.461686
1.79873,0.559933
1.57039,-0.426985
1.56245,0.461686
1.56245,0.461686
3.13352,0.316266
3.13352,0.316266
