1.58177,-0.296271
3.07859,0.88984
3.12405,0.655997
3.12405,0.655997
1.58177,-0.296271
3.12405,0.655997
1.58177,-0.296271
0.0631953,-0.817811
3.12405,0.655997
1.57666,0.449947
1.58799,0.139268
1.58177,-0.296271
1.56419,-0.444092
1.10471,-0.449206
3.12405,0.655997
0.224634,-1.07661
1.58177,-0.296271
2.04165,0.590678
1.58177,-0.296271
1.58177,-0.296271
1.58177,-0.296271
3.12405,0.655997
2.05754,-0.098413
2.14197,0.614831
3.12405,0.655997
1.58177,-0.296271
2.53279,0.648848
1.56382,-0.528185
1.55713,-0.0447031
1.55343,-0.130884
1.41929,-0.205533
1.55411,-0.118612
1.58177,-0.296271
3.12405,0.655997
3.12405,0.655997
3.12405,0.655997
1.58177,-0.296271
3.12405,0.655997
1.55713,-0.0447031
1.58177,-0.296271
1.58177,-0.296271
3.12405,0.655997
1.58177,-0.296271
1.58177,-0.296271
1.58177,-0.296271
3.12405,0.655997
3.12405,0.655997
2.05754,-0.098413
3.12405,0.655997
1.58128,0.0393964
0.876998,0.0259909
3.12405,0.655997
3.12405,0.655997
2.55152,0.28087
0.800141,-0.670488
1.58177,-0.296271
0.820919,-0.582146
2.91219,0.573238
2.73855,0.507209
1.88888,0.14704
1.34076,0.117813
1.58177,-0.296271
3.12405,0.655997
3.12405,0.655997
1.58177,-0.296271
1.58177,-0.296271
3.12405,0.655997
1.56765,0.561433
2.33996,0.288737
1.58177,-0.296271
3.12405,0.655997
1.5664,-0.265251
1.89084,-0.338934
1.56669,-0.426047
1.92939,0.160625
2.65468,0.983416
1.0662,-0.0159543
3.12405,0.655997
1.55423,0.331647
2.77391,1.0504
3.12405,0.655997
1.06642,0.00628861
3.12405,0.655997
1.58177,-0.296271
3.12405,0.655997
1.58177,-0.296271
3.12405,0.655997
3.12405,0.655997
1.56951,0.486377
1.58177,-0.296271
0.982257,0.11142
1.58177,-0.296271
0.538185,-0.171966
2.3689,-0.0843982
0.579173,0.000801897
1.58177,-0.296271
1.12083,0.0539665
3.12405,0.655997
3.12405,0.655997
1.7912,-0.135063
2.59983,0.763236
2.38189,0.487124
0.969498,-0.314957
1.58177,-0.296271
1.58177,-0.296271
1.58177,-0.296271
1.58177,-0.296271
1.56374,0.551801
1.58177,-0.296271
1.56654,0.544753
0.991813,-0.667447
1.58177,-0.296271
0.535954,-0.542153
1.58177,-0.296271
1.58177,-0.296271
1.58177,-0.296271
1.20282,-0.394275
1.58177,-0.296271
1.55325,0.130025
2.51459,1.05466
1.58177,-0.296271
3.12405,0.655997
0.46321,-0.522364
1.58177,-0.296271
2.29261,1.01578
1.58177,-0.296271
3.12405,0.655997
1.12141,-0.861506
2.06374,0.45202
1.19951,-0.0132566
3.12405,0.655997
0.416782,-0.615725
1.24558,-0.38964
1.58177,-0.296271
3.12405,0.655997
1.57568,-0.421193
1.58177,-0.296271
1.56398,0.392933
3.1253,0.00692133
1.17322,0.201545
0.489455,-0.765628
1.45021,-0.630326
1.58799,0.139268
2.56254,0.463202
2.90008,0.437699
1.55933,-0.11281
0.739896,-0.570716
2.65468,0.983416
1.58177,-0.296271
3.12405,0.655997
