0.0013875,-0.00685398
0.0013875,-0.00463654
0.0013875,-0.0296569
1.57199,-0.124954
1.42869,0.120301
1.42896,0.119875
2.2316,0.11908
1.57199,-0.34586
0.0013875,-0.0184764
2.3085,0.253738
1.57134,0.048299
1.57199,-0.320879
1.57199,-0.321383
1.57199,-0.335518
2.41444,-0.224171
1.57134,0.039527
1.57134,0.0620618
1.57134,0.0599463
1.57199,-0.346418
1.57134,-0.0366775
1.57199,-0.313572
1.57134,-0.0294827
1.57199,-0.329095
1.57134,0.0648145
1.57199,-0.341548
1.5709,-0.191858
1.57199,-0.321386
0.0013875,-0.0197272
1.57199,-0.343313
1.57199,-0.351976
1.57199,-0.306535
1.57199,-0.335187
1.57134,-0.0191962
1.57134,0.0546781
1.57199,-0.307619
1.57134,-0.105086
1.57199,-0.333983
1.57199,-0.352318
1.57199,-0.323101
0.385496,0.115661
1.57134,-0.182815
1.57199,-0.302709
0.0013875,-0.0213368
2.20047,0.267098
1.57134,-0.192047
1.49901,0.0410275
0.775339,0.0502619
0.0013875,-0.0118133
1.57134,-0.0968814
1.57199,-0.344287
0.0013875,-0.0188757
1.57199,-0.296688
0.0013875,-0.0239123
1.57134,-0.19242
1.57134,-0.0404784
1.57134,-0.262249
1.57199,-0.338438
0.352564,-0.139166
1.57199,-0.299583
0.0013875,-0.0140718
1.57199,-0.310129
1.57134,-0.108468
1.64374,-0.408759
1.62396,-0.323072
0.60117,-0.215055
1.57199,-0.325133
0.974509,0.222703
2.64458,0.158633
1.57134,-0.347795
1.57134,-0.424447
1.57134,-0.418823
1.57134,-0.257472
1.57199,-0.331307
1.57199,-0.320866
1.57134,-0.341082
1.57199,-0.316453
1.62776,0.419385
1.67619,-0.0484295
1.57134,-0.417295
1.2961,-0.300203
1.57134,-0.268953
1.57134,-0.183371
0.0013875,-0.0357944
1.57199,-0.325297
1.55026,0.412959
1.57199,-0.323645
1.89593,-0.389383
1.57134,-0.172577
1.57199,-0.319512
1.57134,-0.422122
1.5707,0.189832
1.57134,-0.407915
1.57134,-0.336961
1.57134,-0.108649
1.57199,-0.305141
1.57134,-0.0303494
1.5709,0.0361156
1.57134,-0.0406197
1.6118,-0.260067
1.57138,-0.182605
1.57134,-0.18593
1.57199,-0.321656
1.65848,-0.480653
1.57199,-0.297955
1.57135,-0.0195866
1.57134,-0.336475
1.57199,-0.31097
1.57134,-0.407527
1.57199,-0.285169
1.57134,-0.110007
1.57199,-0.337086
1.57134,-0.347627
1.57134,-0.186983
1.57134,-0.0221736
1.57199,-0.357675
1.57199,-0.319666
1.57134,-0.259846
1.61678,-0.321423
2.7658,-0.0155488
1.57052,0.0871017
1.57134,-0.0375989
1.57134,0.0407747
1.57199,-0.312089
1.57199,-0.299669
2.58984,-0.00394384
1.57199,-0.317326
1.57134,-0.338782
1.57134,-0.414988
1.57134,0.0374773
1.57199,-0.307885
1.57134,0.0363799
0.0013875,-0.173065
0.0013875,-0.169868
2.48457,0.39914
1.57134,0.0580064
0.471945,-0.35235
1.57134,-0.170198
1.62141,-0.389513
1.57134,-0.103896
1.57134,-0.198795
2.17198,-0.233972
1.57134,-0.18446
1.57134,-0.1084
1.57199,-0.287499
1.55745,-0.299924
1.57134,-0.25877
1.57134,-0.340068
1.57134,-0.120651
1.51774,0.143084
1.55097,0.104312
1.58992,-0.328706
1.57199,-0.356829
1.56932,0.424049
1.57199,-0.334345
1.57134,-0.0286149
1.57134,-0.0318516
1.57134,-0.415355
1.57199,-0.331254
2.04275,-0.26845
1.57134,-0.10745
1.56541,-0.29193
1.57199,-0.349066
1.59847,0.20729
1.57135,-0.118571
1.57134,-0.0442581
1.65848,-0.29641
1.57134,-0.419095
1.57199,-0.288341
1.57134,0.0558247
1.56848,-0.155981
1.57134,-0.0944107
1.57134,0.0518218
1.57134,-0.422438
1.57134,-0.33548
2.8653,0.159373
2.36792,0.423691
1.57199,-0.297379
1.57134,-0.417856
1.57199,-0.334588
1.57134,0.0473219
1.60896,0.0808447
0.737723,-0.0133206
1.66734,0.224156
1.57199,-0.33169
