85.8308,3.43706,40.3938,42
316.101,5.32917,256.771,54
1047.92,7.01859,949.899,91
2690.09,9.62109,2552.47,128
5898.44,11.1488,5711.29,176
15987.7,12.2543,15712.5,263
26837.8,12.3236,26503.4,322
