[12/27/14 17:30:53] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/27/14 17:31:16] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/27/14 17:31:29] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/27/14 18:17:05] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/27/14 18:17:38] ../run.sh 0.015 0.3 100 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/27/14 18:23:16] ../run.sh 0.015 0.3 150 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 14:23:48] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 14:25:16] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 15:49:08] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 15:54:25] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 15:55:45] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:05:15] ../run.sh 0.015 0.3 75 --freqweight 1000 --angle-limit 0.3 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:16:56] ../run.sh 0.015 0.1 75 --freqweight 1000 --angle-limit 0.1 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:26:30] ../run.sh 0.015 0.1 75 --freqweight 1000 --angle-limit 0.1 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:26:53] ../run.sh 0.015 0.1 100 --freqweight 1000 --angle-limit 0.1 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
[12/28/14 16:27:23] ../run.sh 0.015 0.1 1000 --freqweight 1000 --angle-limit 0.1 --segment-scale-mult 1 --adopt 0 --dirbias 0 --cand-anglediv 1 --angle-gens 60,90 --cost-fn spatsqrt --small-thresh 1 --small-thresh-limit smallThreshDiv 2 
