1.57143,0.989302
3.14096,0.301233
1.57143,0.911358
3.14096,0.166291
0.000631006,0.232213
3.14096,0.23205
3.14096,0.166694
1.57017,0.626131
0.972152,0.247679
2.54295,0.658348
2.54295,0.562633
0.972152,0.158018
0.972152,0.0305178
0.972152,0.0938563
2.54295,0.340508
1.57143,0.0312694
2.54295,0.502864
2.54295,0.437128
0.972152,0.0696558
0.972152,0.118845
1.57143,0.0333347
0.972152,0.178557
2.54295,0.574802
0.972152,0.2723
2.54295,0.72515
2.54295,0.66955
3.14096,0.843274
0.972152,0.0552472
2.54295,0.812676
0.972152,0.037578
2.54295,0.905702
2.18086,0.876894
3.05512,0.599138
3.14096,0.842568
1.13367,0.37489
1.57143,0.988022
3.05325,0.746574
2.00605,1.02035
2.18274,0.373202
