11923.1,318.576,11562.5,42
4939.63,645.364,4267.26,27
14689.4,966.499,13681,42
6441.61,1750.65,4664.96,26
6670.36,1930.37,4713.99,26
6670.95,1931.02,4713.93,26
6670.03,1930.99,4713.04,26
6664.81,1927.85,4710.96,26
