29936.8,6202.43,23689.4,45
22580.9,6926.36,15603.5,51
35722.1,8124.92,27529.2,68
52419.6,10055.5,42276.1,88
83110.8,11799.7,71202.2,109
221635,13323.6,208175,137
130006,13677.6,116195,134
145243,13511.9,131595,137
135226,14263.7,120824,138
141834,14707.6,126985,142
142953,15114.8,127696,142
143042,15101.9,127798,142
142504,15317.1,127045,142
142273,15377.4,126754,142
142268,15377.5,126748,142
142758,15186.3,127430,142
